Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
Hiện nay bệnh viện khám chữa bệnh thì nhiều vô số nhưng đến với bệnh viện quân y các bạn sẽ thấy được các bác sỹ o đây rất tận tình và chu đáo thật tuyệt vời,0,0,0,0,0,0,1,0,0,0,0,0,0
"Thái độ của vài ý tá, bs ở đây rất kém, làm việc ko có tâm và cực kỳ có  thái độ ko tốt vs bệnh nhân.",0,0,0,0,0,0,2,0,0,0,0,0,0
"Phòng khám sạch sẽ, tiện nghi. Bác sĩ ân cần, chu đáo giải thích rõ ràng tận tình.",1,0,0,1,1,0,1,0,0,0,0,0,0
"Bệnh viện sạch sẽ , bác sĩ thì cũng được tùy khoa",0,0,0,1,0,0,0,0,0,0,0,0,0
Dịch vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
Cơ sở vật chất của bệnh viện tốt,1,0,0,0,0,0,0,0,0,0,0,0,0
chán,0,0,0,0,0,0,0,2,0,0,0,0,0
"Bệnh viện rộng, nằm cả 2 bên đường Điện Biên Phủ, nhưng chỗ để xe quá nhỏ.",0,0,1,0,0,0,0,0,0,0,0,0,0
"Có khoảng xanh,  thoáng, rộng, khu điều trị quá tải , vệ sinh vẫn sạch",0,0,1,1,0,0,0,0,0,0,0,0,0
"Bệnh viện rất hiện đại, rất đẹp",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện rất đông, dịch vụ chuyên nghiệp, ứng dụng công nghệ tốt nhất trong khối bệnh viện.",1,0,1,0,0,0,0,1,0,0,0,0,0
Phòng ốc sạch sẽ. Phục vụ tốt. Bác sĩ giỏi.,0,0,0,1,1,0,0,1,0,0,0,0,0
"thái độ bác sĩ hơi chán, nộp sổ thì giành giật chen lấn khu đo mắt",0,0,0,0,0,0,2,0,0,0,0,0,0
"Bệnh viện không muốn tư vẫn kĩ cho bệnh nhân, tư vấn trồng răng Implant khoảng 30tr/cái mà bệnh nhân muốn hỏi kĩ 1 chút cũng không giải đáp được thắc mắc, không bao giờ trở lại bệnh viện này nữa.",0,1,0,0,0,0,0,0,0,0,0,0,0
"Hồi lần mình đi khám cả nội ngoại trú ở đây thì thấy khả năng chữa trị hết bệnh cao nha mn hay lắm. Thêm nữa mình có bảo hiểm nên đỡ được phần nào. Khu nội trú có không gian xanh mát rộng lớn. Bù lại mn cũng biết cả bv bị quá tải cỡ nào r, ý là khám ngoại trú mà còn phải lại lúc 4h sáng xếp hàng ngồi vật vờ đợi lấy số. Ta nói mệt lã. À khu nội trú thì toilet bẩn lắm do quá tải á. Còn căn tin cơm phần ăn khá ổn áp còn mấy món khác không ngon bằng. Khu đồ ăn trước bv nhiều lắm mà có mấy quán ăn ngon nữa nên cũng đỡ. Hết òi bye nhá kkk",0,2,1,2,0,0,0,1,0,0,0,0,0
Bác sĩ làm việc không chuyên tâm. Nói chuyện không suy nghĩ. Bệnh nhân hỏi thì lơ là không để  ý câu hỏi của bệnh nhân. Chỉ lo cười đùa,0,0,0,0,0,0,2,0,0,0,0,0,0
35k một tiếng gửi xe . Quá quắt,0,0,0,0,0,0,0,0,2,0,0,0,0
"Bệnh viên to và rộng, nếu đi cổng Nguyễn Thái Sơn bãi xe cách cổng chính 30m
Các bạn hướng dẫn viên và đội ngủ y bác sĩ nhẹ nhành, gần gủi, thích nhất cô bạn dẫn đi khám xinh đẹp lắm luôn, xin dc số vui quá quên hỏi tên
Bãi xe trong nhà rộng rãi cách xa phòng khám đi bộ
Dãy bệnh viện mới đang xây lớn và đẹp lắm luôn
Cho luôn 5s :D",0,0,1,0,0,0,1,0,0,0,0,0,0
Bệnh viện thì phải tốt thôi.,1,0,0,0,0,0,0,0,0,0,0,0,0
"bệnh viện khám quá sơ sài
bsi và điều dưỡng có thái độ rất mấy dạy",0,2,0,0,0,0,2,0,0,0,0,0,0
Bệnh viện tôt,1,0,0,0,0,0,0,0,0,0,0,0,0
Dịch vụ siêu tệ,0,0,0,0,0,0,0,2,0,0,0,0,0
"Các bác sĩ và y tá tận tình, gần gũi, ân cần và giỏi. Chất lượng tuyệt vời.
Rất hài lòng.
Đặc biệt cảm ơn BS Kiều Trinh, anh Duy, BS Hằng",0,0,0,0,1,0,1,0,0,0,0,0,0
"Dịch vụ lịch sự, rất tốt.",0,0,0,0,0,0,0,1,0,0,0,1,0
"Bệnh viện Quân Y 175 tại TPHCM là một trong những bệnh viện quân y uy tín và chất lượng hàng đầu tại Việt Nam. Với hơn 60 năm thành lập và phát triển, bệnh viện đã khẳng định được vị thế và uy tín của mình trong lĩnh vực y tế và chăm sóc sức khỏe.

Một trong những điểm mạnh của Bệnh viện Quân Y 175 chính là đội ngũ y bác sĩ và nhân viên y tế lành nghề và giàu kinh nghiệm. Các bác sĩ tại đây được đào tạo chuyên sâu, có trình độ cao và luôn nắm bắt được những công nghệ y tế mới nhất. Họ không chỉ có kiến thức chuyên môn vững vàng mà còn có tinh thần tận tâm, chu đáo và tôn trọng đạo đức nghề nghiệp. Điều này tạo nên sự tin tưởng và an tâm cho bệnh nhân khi đến khám và điều trị tại bệnh viện.

Bệnh viện Quân Y 175 cũng được trang bị các trang thiết bị y tế hiện đại và tiên tiến nhất. Nhờ sự đầu tư và nâng cấp công nghệ, bệnh viện có thể cung cấp các dịch vụ y tế chất lượng cao và đáp ứng được các nhu cầu điều trị và chăm sóc sức khỏe của bệnh nhân. Hệ thống phòng khám và phòng điều trị được thiết kế hiện đại, tiện nghi và sạch sẽ, tạo cảm giác thoải mái và an toàn cho bệnh nhân.

Ngoài ra, bệnh viện còn có các chuyên khoa và phòng chức năng đa dạng, đáp ứng được nhiều loại bệnh tật khác nhau. Từ chuyên khoa nội, ngoại, sản, phụ khoa, nhi khoa đến chuyên khoa phẫu thuật, nha khoa và nhiều chuyên khoa khác. Điều này giúp bệnh nhân được phân loại và điều trị tại chuyên khoa phù hợp, tối ưu hóa quá trình điều trị.

Tuy nhiên, nhược điểm của Bệnh viện Quân Y 175 là hệ thống tiếp nhận và xếp lịch khám chưa được tối ưu hoá. Đôi khi có sự chậm trễ trong việc tiếp nhận và xếp lịch khám, gây khó khăn cho bệnh nhân. Ngoài ra, một số dịch vụ y tế chuyên sâu và cao cấp có thể đắt đỏ và không phù hợp với tất cả tầng lớp người dân.

Tổng kết, Bệnh viện Quân Y 175 tại TPHCM là một địa chỉ đáng tin cậy để điều trị và chăm sóc sức khỏe. Với đội ngũ y bác sĩ và nhân viên y tế chất lượng, trang thiết bị hiện đại và dịch vụ đa dạng, bệnh viện đã và đang đáp ứng được nhu cầu y tế của cộng đồng.",1,0,0,0,1,0,0,0,0,2,0,0,0
Chưa cách ly Dịch COVID tốt ...,0,0,0,0,0,0,0,2,0,0,0,0,0
"Bv sạch sẽ, đội ngũ y bác sĩ chuyên nghiệp nhiệt tình, thăm khám cho người nước ngoài cũng như người VN không thu phí cao hơn hay có những yêu cầu nhiều như Bv khác",0,0,0,1,1,0,1,0,1,0,0,0,0
"Hẹn 7h30 mà chờ đến 9h vẫn chưa thấy bác sĩ đâu,chả hiểu làm việc kiểu gì",0,0,0,0,0,2,0,0,0,0,0,0,0
Bệnh viện quần què gì bỏ tiền ra trả viện phí ma còn nghe mấy con y tá nó chửi gặp thêm lủ bảo vệ ra vẻ ta đây hỏi có chut xíu chuyện đi lại mà nó đeo thèm tra trả lời may mắn la mình bỏ tiền ra chứ đi xin tui nay chắc éo có dau,0,0,0,0,0,0,2,0,0,0,0,0,0
"Mới zô 2 ngày, chất lượng điều trị chưa biết. Nhưng dịch vụ 1 sao. bảo vệ, căn tin, phòng thuốc, lễ tân nhân viên, y tá thái độ quá kém so với các bệnh viện khác mình từng đi. Bác sỉ trực thì còn dễ thương",0,0,0,0,0,0,1,0,0,0,0,2,0
"Sạch sẽ, rất tốt nhưng tránh tình trạng cò bốc số... có khu vực cho người đi xe lăn... có hầm giữ xe... gần đường chính nhưng trạm xe buýt phía trước rất mất an toàn",1,2,0,1,0,0,0,0,0,0,0,0,0
"08/06/2022
Em đã nhổ răng và được hẹn cắt chỉ sau 1 tuần. Khi xem trên wed và cả tờ thông báo ở bv Răng Hàm Mặt TP HCM đều ghi rõ là có làm ngoài giờ. Thế nhưng khi đến lúc 16h28 thì được biết là treo vậy thôi, đăng trên wed vậy chứ chưa có làm ngoài giờ. Thật sự việc bỏ nửa buổi làm việc để đi xe buyt từ rất xa lên e khá thất vọng, nhưng nhìn thấy có nhìu ng như em đến đến về về vì thông tin ko chính xác. Em càng muốn góp ý để xử lý nhanh và làm hoan mang ko đáng có
Chúc bv ngày càng phát triển",0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện mới, sạch sẽ, đẹp nằm trên đường Phan Xích Long. Không qua đông bệnh nhân nên không phải chờ lâu. Bác sĩ khám cẩn thận, chi phí khám chữa bệnh không quá cao. Hầm giữ xe hơi chật.",0,0,2,1,1,0,0,0,1,0,0,0,0
"nhân viên bảo vệ vô văn hoá,dân(đa phần người lớn tuổi)không biết khai báo y tế,không biết chỗ gửi xe.bị bảo vệ chửi la lớn làm 1 số nguời sợ rồi ra về.nói chung là khám rồi mới biết bệnh viện đầu ngành mà nhân viên văn hoá kém.mong bv điều chỉnh.nhắc nhọ k thôi tội dân như chúng tôi lắm.k cho nổi 1 sao lun😒 …",0,0,0,0,0,0,2,0,0,0,0,0,0
Nhân viên và các y bác sĩ rất chu đáo,0,0,0,0,0,0,1,0,0,0,0,0,0
"Đông, quá tải.",0,0,0,0,0,0,0,1,0,0,0,0,0
"Nghiệp vụ của nhân viên điều dưỡng, hồ sơ chưa tốt",0,0,0,0,2,0,0,0,0,0,0,0,0
"Chu đáo, ân cần, nhanh chóng",0,0,0,0,0,0,0,0,0,1,0,0,0
Thái độ phục vụ nhân viên khám bệnh kém :)),0,0,0,0,0,0,2,0,0,0,0,0,0
"Nhân viên hướng dẫn tận tình, chu đáo
Đội ngủ nhân viên trẻ trung, thân thiện
Sẽ quay lại lần định kỳ sau❤️❤️",0,0,0,0,0,0,1,0,0,0,0,0,0
"Bác sĩ tận tình, trang thiết bị tốt",1,0,0,0,0,0,1,0,0,0,0,0,0
Khám 3 lần nhưng không lần nào hết.,0,0,0,0,0,0,0,0,0,2,0,0,0
"Khá tốt, nhưng còn 1 vài cán bộ nhân viên chưa nhiệt huyết lắm đối với bệnh nhân, cần chấn chỉnh",0,0,0,0,0,0,2,0,0,0,0,0,0
"Nhân viên hướng dẫn rất nhiệt tình, không gian hơi chật hẹp, tuy nhiên không có mùi bệnh viện.",0,0,2,0,0,0,1,0,0,0,0,1,0
Dịch vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện sạch sẽ, rộng rãi tuy nhiên mặt hạn chế đó là không có ai hướng dẫn, trực vào khoảng giờ chiều tối. Bãi giữ xe chật, thường hết chỗ vào ngày thứ 2 - 3 - 4 hàng tuần.",0,0,2,1,0,0,0,0,0,0,0,0,0
khám thì đắt thuốc đắt mà k khỏi phí tiền mất thời gian,0,0,0,0,0,0,0,0,0,2,0,0,0
"bác sĩ khám kỹ, nhân viên nhiệt tình, nhanh nhẹn 👍👍",0,0,0,0,1,0,1,1,0,0,0,0,0
Dịch vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
tốt lắm,0,0,0,0,0,0,0,0,0,1,0,0,0
"Là bệnh viện tuyến trung ương nên lúc nào cũng đông nghẹt, chất lượng khám chữa bệnh thì ok, các bác sĩ và đội ngũ y tá hỗ trợ nhiệt tình, chi phí khám và điều trị còn hơi cao đối với bệnh nhân dưới quê nghèo lên khám và điều trị",0,0,2,0,0,0,1,1,3,0,0,0,0
bệnh viện tốt nhất,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bv khám tốt, bs nhiệt tình vui vẻ.
Nhưng đông quá, khám chờ lâu quá.",0,0,2,0,0,0,1,1,0,0,0,0,0
"dịch vụ tốt, bác sĩ siêu âm nhiệt tình, các chị hướng dẫn rất dễ thương",0,0,0,0,0,0,1,1,0,0,0,0,0
"Lịch khám chữa bệnh đây nha mọi người
Thái độ nhiệt tình chu đáo",0,0,0,0,0,0,0,0,0,0,0,1,0
"Dịch vụ ok, nhân viên hướng dẫn tận tình",0,0,0,0,0,0,1,0,0,1,0,0,0
Chỉ vòng vòng xong không khám được gì.quá tệ,0,0,0,0,0,0,0,2,0,0,0,0,0
vẫn còn thời gian khám mà bác sỹ bỏ đi ăn trưa hết,0,0,0,0,0,2,0,0,0,0,0,0,0
Ở đây nhiều dịch vụ quá tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện đông nên thái độ phục vụ của nv ko tốt. Mà mình cũng đi lúc vắng người rồi, thái độ vẫn ko thay đổi. Bác sĩ nào cũng khám bệnh qua loa, mình bị thâm đỏ mà cứ bảo mình bị mụn, rồi bắt mua toa thuốc + mấy chai rửa mặt và tổng số tiền lần nào cũng trên dưới 700k mà mình đi đã 27 lần rồi, 27 lần đó là mặt mình ko hề khỏi, đã vậy còn bị tình trạng bác sĩ la lối và chèo kéo gửi xe ngoài bv. Đi điều trị bên người quen, 5 tuần bay hết.",0,0,2,0,0,0,2,0,0,0,0,0,0
Người đông lắm,0,0,2,0,0,0,0,0,0,0,0,0,0
"Bệnh viện ngày càng xanh, sạch, đẹp",0,0,1,0,0,0,0,0,0,0,0,0,0
"Bác sĩ Thịnh và điều dưỡng Thắm khoa nhỗ răng lầu 1 khu C nhỗ răng êm ái tận tình, về ko đau rất hài lòng",0,0,0,0,0,0,1,0,0,0,0,0,0
"Sự thoải máy về tinh thần, đặt tròn niềm tin, vào khoa Vi Phẫu Tạo Hình Hàm Mặt.
Lời cám ơn chân thành đến Tất cả nhân viên khoa đặc biệt Bs Hải, Chị Gấm, Dd Yến, HL Loan...
Sự tân tâm, nhiệt tình giải thích, giao tiếp hoà nhã đối với khách hàng. Làm cho tôi ổn định về tâm lý.
Chắc chắn tôi sẽ giới thiệu nhiều khách hàng đến bv RHM đặc biệt khoa Vi Phẫu Tạo hình.
Một lần nữa chân thành cám ơn các A/c đã trao trọn niềm tin cho khách hàng.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Thật sự rất thất vọng về bác sĩ bệnh viện này công cốc từ Quy Nhơn vào Sài gòn khám Viêm tai giữa cho con 2 lần mà ko đỡ dx tí nào. Lần đầu vào đăng ký khám thường 150k bs cho thuốc về uống hết 7 ngày thuốc mới thấy đỡ được tí

Lần 2 vào tái khám Đăng ký khám Vip 1tr để được gặp Bs trưởng khoa chuyên khoa gì đó, mà vào mới pik bác sĩ hời hợt ko có chuyên môn nói chung chung cho thuốc về uống với nhỏ tai mới 1 ngày 2 tai Cháu chảy lại đầy mũ ráng uống hết thuốc thử xem sao mà vẫn như vậy ko đỡ tí nào. Nhà đã xa xin thêm thuốc với sđt bs có gì gọi cho tiện thì chảnh ko cho",0,0,0,0,0,2,0,0,0,0,0,0,0
Bệnh viện rất to và rất đông. hoạt động rất trơn tru và nhịp nhà. Tuy bệnh nhân đông nhưng bác sĩ vẫn rất tốt,2,0,2,0,1,0,0,0,0,0,0,0,0
"Được phục vụ nhanh chóng, bạn tư vấn viên luôn hỗ trợ tận tình khi tôi cần, tôi sẽ quay lại đây để khám chữa bệnh và giới thiệu cho bạn bè.",0,0,0,0,0,0,1,1,0,0,0,0,0
Hôm nay ngày 15/12/2021 tôi có lịch hẹn tiểu phẩu tại PK tai mũi họng lúc 7h sáng. Tôi có mặt trước 10p khi đúng 7h tôi không được hỗ trợ đến 7h15 tôi mới được hướng dẫn lm thủ tục tiểu phẩu mất của tối 1h. 8h15 tôi xét nghiệm covid xong tôi đã phải đợi đến 9h20 ms được đưa lên nhận phòng chờ lm tiểu phẩu. Tôi hỏi khi nào lm tiểu phẩu được để tôi ăn sáng do sáng giờ tôi chưa ăn vì đợi tiểu phẩu. Câu trả lời tôi nhận được là không biết. Đến 10h mấy tôi đc kêu tạm ứng 10tr tôi nói tôi k đủ khả năng cho tôi xin lại giấy siêu âm và giấy xét nghiệm covid để tôi về. Người lm việc ở phòng hành chính bảo k cho. Mà 2 giấy đó là tôi bỏ tiền của mình ra để test giờ giữa k cho tôi lấy lại tôi đang tự hỏi đây có thật sự là bệnh viện hay k. Tôi sẽ không giờ đến đây để khám và điều trị bất kỳ bệnh gì thêm 1 lần nào nữa.,0,0,0,0,0,2,0,0,0,2,0,0,0
"Thái độ nhân viên quá tệ, la lối, hạch sách.
Bệnh nhân hỏi giờ trả kq k trả lời!",0,0,0,0,0,0,2,0,0,0,0,0,0
Phòng khám chất lượng,1,0,0,0,0,0,0,0,0,0,0,0,0
Cần cải thiện về thái độ với người nhà bệnh nhân,0,0,0,0,0,0,0,0,0,0,0,2,0
"Phòng khám sạch sẽ,nhân viên chuyên nghiệp,vui vẻ.",0,0,0,1,1,0,1,0,0,0,0,0,0
"Bện viện tuyến đầu mà  bs thì   k  nhiệt tình , 1h làm mà 1h 30 mới làm. Nội soi thôi mà làm 2 ngày",0,0,0,0,0,0,2,0,0,0,0,0,0
"thề không bao giờ bước chân vô khám ở đây lần nào nữa. khám 3 lần. Chữa bịnh càng lúc càng nặng. bác sĩ không phân biệt được đâu là bệnh, đâu là dấu hiệu bị dị ứng thuốc. không nghe bệnh nhân kể nguyên nhân bệnh, mà chỉ nhìn rồi phán & kê toa. mỗi lần kê toa thuốc lại bị dị ứng. đi khám lại còn bị chửi ...
vết thương của bé con có tí xíu, kê thuốc bôi, thuốc uống đủ kiểu vẫn không khô. mỗi lần vậy lại thay cả đống kem bôi, vẫn không khỏi. 2 mẹ con kê cùng loại thuốc mà phải mua 2 tuýp kem như nhau. vết thương càng lan rộng hơn. y như làm tiền để bán thuốc vậy đó.
may mà đi khám bên trại phong Bến Sắn - Bình Dương, bôi thuốc 2 lần, vết thương khô luôn.",0,0,0,0,0,2,2,0,0,0,0,0,0
Chờ khám quá lâu. Bệnh viện cam kết không quá 30p sẽ đc khám mà chờ từ 8:30 đến 10h chưa được khám.,0,0,0,0,0,0,0,0,0,2,0,0,0
đông người,0,0,2,0,0,0,0,0,0,0,0,0,0
Nói chung ở đây làm việc quan liêu . vcc mất thể diện quốc gia. Nhân viên từ cổng vô trong quát tháo! Ì ạch,0,0,0,0,0,0,1,0,0,0,0,1,0
"Bệnh viện nghèo nàn, phòng bệnh nhân thời nào rồi còn để tôn trên trần không đóng la phong, phòng bệnh nhân như lò lửa.. Vào trị bệnh còn muốn bệnh thêm, máy lạnh có gắn cũng như không, để cho đẹp.",2,0,0,0,0,0,0,0,0,0,0,0,0
"Đã đến đây vài lần để khám bệnh, cắt chỉ, siêu âm. Dịch vụ được, không phải chờ đợi quá lâu, bệnh viện khá rộng rãi, thoáng.",0,0,1,0,0,0,0,1,0,0,0,0,0
Nhân viên nhiệt tình,0,0,0,0,0,0,1,0,0,0,0,0,0
"Công tác điều trị tốt, nhanh chóng hiệu quả",0,0,0,0,0,0,0,1,0,0,0,0,0
Có khám cho khoa nhi.,0,0,0,0,0,0,0,0,0,3,0,0,0
Bác sĩ lịch sự và nhã nhặn.,0,0,0,0,0,0,1,0,0,0,0,0,0
hõng hiểu trên website để sdt cấp cứu / khu VIP và đặt lịch hẹn hoạt động 24/7 mà 9h sáng gọi 5-6 cuộc ko ai nghe máy? chuyên nghiệp ? dịch vụ cao? #benhvienhoanmy,0,0,0,0,0,0,0,2,0,2,0,0,0
"Chất lượng rất tệ, phòng 500k/ngày mà tường loan lổ, máy lạnh chỉ để trang trí, cửa thì xập xệ tạo tiếng động lớn khi ra vào, thái độ nhân viên y tế tạm chấp nhận được, không vòi vĩnh. Đi vệ sinh cũng phải tốn tiền có đặt thùng bỏ tiền ghi rõ chữ ""tùy hỷ"" nhưng trên tinh thần bắt buộc phải bỏ tiền vào, quá tệ",0,0,0,0,0,0,3,2,0,0,0,0,0
"Bảo Vệ rất côn đồ, nói chuyện từ ngữ rất chợ búa với bệnh nhân và khách hàng, còn sổ sàng đòi đánh người khác,cần kiểm điểm lại vấn đề này, đặc biệt nghiêm trọng",0,0,0,0,0,0,2,0,0,0,0,0,0
PHÒNG KHÁM ĐẸP NHÂN VIÊN TẬN TÌNH DỊCH VỤ RẤT TỐT SẼ QUAY LẠI,1,0,0,0,0,0,1,1,0,0,0,0,0
"Nâng cấp cho bệnh viện để phục vụ cho các cháu 1 cách thật tốt. Vì trẻ em là niềm vui của mỗi chúng ta. Dù là nơi không ai muốn đưa các cháu đến nhưng cuộc sống ai không tránh khỏi bệnh tật, nhất là các cháu có sức đề kháng còn yếu. Nên tạo 1 không gian thật tốt và thoải mái để các cháu sẽ mau hết bệnh. ❤",1,0,0,0,0,0,0,0,0,0,0,0,0
