Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
Cảm ơn các cô lầu 4 đã giúp đỡ cho gia đình của em,0,0,0,0,0,0,0,0,0,1,0,0,0
Nhân viên vệ sinh chị Mai vui vẻ nhiệt tình thân thiện. Vệ sinh sạch sẽ.,0,0,0,0,0,0,1,0,0,0,0,0,1
Chị Tuyền khoa vì phẫu hướng dẫn dễ hiểu,0,0,0,0,0,0,0,0,0,1,0,0,0
"Vệ sinh rất tốt, thân thiện, nhiệt tình",0,0,0,0,0,0,0,1,0,1,0,0,0
"Đến nơi lúc 6h50 sáng 05/7/2023, mình dẫn con mìnhđi khám,  lấy số 8078, đợi đến khoảng 7h40 tới lượt. Cô nhận bệnh phát cho tờ số khám, hỏi tới đâu thì cô ấy nói lí nhí nghe k rõ dc gì, rồi đã vậy thì cô chỉ tay ra hướng khác nữa ( hỏi chú bảo vệ thì chú chỉ ra khu C)
Xong đi bộ qua khu C, khám xong đóng tiền chụp XQ. Chụp xong, quay lại phòng khám lúc đầu, xong anh nv trong phòng sau khi xem phim chụp, chỉ lên lầu 1, mà k nói rõ lên làm gì, ( lại ra hỏi chú bảo vệ thêm lần nữa)
Lên lầu 1, nộp giấy vào khoa nhổ răng, đợi, rồi lại qua khu A lên lầu làm xét nghiệm
Xét nghiệm xong lại qua lại khu C lên lầu, nộp vào khoa nhổ răng, đợi tiếp. Rồi đóng tiền, đến khoảng 10h40 mới dc gọi vào nhổ

Theo phim XQ thì chỉ có 2 cái răng khôn hàm dưới bị mọc nghiêng, mà cô Bs bắt phải nhổ luôn 2 cái hàm trên, hỏi tại sao thì bs giải thích mơ hồ, cả con mình và mình đều k hiểu.
Kết luận: bv này chỉ dc nhất là mấy chú bảo vệ, ai cũng niềm nở tận tình. Bs cũng tạm dc
Tổng chi phí nhổ 1 cái răng khôn: 1,980k nhổ, 50k khám, 270k xét nghiệm, 150k chụp XQ
Còn 2 cái răng khôn hàm trên mọc bình thường, sao lại bắt nhổ",0,0,0,0,3,1,1,0,0,0,0,0,0
"Nhân viên nhiệt tình, thân thiện, đúng câu “Lương y như từ mẫu”",0,0,0,0,0,0,1,0,0,0,0,0,0
Mổ phẫu thuật chỉnh hình rất  tốt đẹp  . Cảm ơn . Hẹn  6-7-2023 tôi tái khám,0,0,0,0,0,0,0,1,0,0,0,0,0
Rất tốt,0,0,0,0,0,0,0,0,0,1,0,0,0
Bs khoa nhổ răng tiểu phẩu rất nhiệt tình vui vẻ,0,0,0,0,0,0,1,0,0,0,0,0,0
Cảm ơn khoa Nha Chu nhiều,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tất cả nhân viên vô cùng chu đáo nhiệt tình như là:  An, Gấm, Tuyền, Duyên, Yến , thức khuya đồng hành cùng bệnh nhân vô cùng chu đáo",0,0,0,0,0,0,1,0,0,0,0,0,0
"Tôi đang điều trị khoa vi phẫu, tôi được chăm sóc và tư vấn trước và hậu phẫu tận tình (nhân viên An, Gấm, Tuyền, Duyên, Yến)",0,0,0,0,0,0,0,0,0,0,0,1,0
"Bác sĩ Đình nhiệt tình, tận tình",0,0,0,0,0,0,0,0,0,0,0,1,0
Em xin cảm ơn bs Huỳnh Châu Quang Khải và các bác sĩ phụ trách nhiều ạ!,0,0,0,0,0,1,0,0,0,0,0,0,0
"Bệnh viện lớn, đội ngũ bác sĩ và nhân viên kỹ thuật phục vụ tốt, nhanh chóng. Vì là bệnh viện trung ương nên số lượng bệnh nhân đông, hẳn phải ngồi đợi lâu. Không gian rất sạch sẽ, đảm bảo an toàn. Mình nhổ răng khôn ở đây mất ba ngày. Chi phí tổng hết khoảng hơn 2 triệu 500 ngàn. Điểm cộng của bệnh viện là hiện đã có áp dụng các hình thức thanh toán khác ngoài tiền mặt rất tiện lợi. Điểm trừ là quản lý hồ sơ bệnh án còn sai sót.",0,1,1,1,1,1,0,0,0,2,0,0,0
"Bệnh viện có hầm để xe và giá là 4k/lượt. Bệnh nhân thì siêu đông nên đợi cũng siêu lâu (dù là ngày thường). Em đi tầm 9g sáng để nhổ răng và khám dịch vụ, chờ mòn mỏi tới 1g30 chiều mới nhổ được 1 cái 🫠 giá cũng như bên ngoài tư nhân nên ai ko đợi lâu được thì cứ ra tư nhân cho lẹ nha mn. Các bác sĩ ở đây cũng vuive nhưng phải phục vụ nhiều bệnh nhân quá nên đôi khi cũng hơi quạo nhưng mà vẫn okela ạ 🫶🏻",0,2,0,0,1,0,0,0,0,2,0,0,0
"Bệnh viện xịn, răng mình chữa tuỷ đi mấy chỗ toàn kêu nhổ bỏ để trồng răng sứ chứ hết cứu, có bv là nhận ca khó và chữa thành công (chi phí hơi cao nha bà con mà mình thấy chữa được là ok hết) rất vui luôn. Có cái đông quá, lần nào tái khám cũng chờ mất 1 buổi :(",1,2,0,0,0,0,0,0,3,0,0,0,0
"Nhân viên tiếp tân tầng 1 khu A, phòng khám theo yêu cầu có năng lực kém, giao tiếp dưới mức cơ bản ko đủ tiêu chuân để làm việc ở vị trí tiếp tân. Ko có chuyên môn. Trường hợp này là một trong những ví dụ ảnh hưởng hình ảnh dịch vụ công của VN.",0,0,0,0,2,0,0,0,0,2,0,0,0
Ban ngày gửi xe thì lấy 4 ngàn .để xe từ 8h tối đến 6h hôm sau nhân viên giữ xe buổi sáng có hôm Thì lấy 20k .hôm thì 30k. Bệnh người dân đã khổ vào bệnh viện còn chặt chém.mong quản lý bệnh viện xem xét lại khâu này.nhiều người khổ khó khăn mà chặt chém,0,2,0,0,0,0,0,0,0,0,0,0,0
"Xin Giấy xác nhận điều trị từ thứ 6 tuần trước đến thứ 6 tuần này mới nhận được giấy qua mail, thì lại gửi của bệnh nhân khác, gửi mail lại cũng chẳng thấy phản hồi gì, không biết khi nào mới có giấy gửi bảo hiểm.",0,0,0,0,0,0,0,0,0,2,0,0,0
"Nen tan tam va tan luc luong y tu mau, toi gặp bác sĩ tư vấn thi mai mai ko muốn trơ lại khám lần thứ 2.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Trung tâm điều trị toàn diện KHM-VH.
Trong thời gian khám và chữa bệnh tại khoa KHM-VH, em cảm thấy rất biết ơn các bác sĩ điều trị, anh chị điều dưỡng đã giúp đỡ em rất nhiều.
Chị Như tiếp nhận hồ sơ thân thiện, tạo  thiện cảm với bệnh nhân. Các chị điều dưỡng: chị Phượng… thân thiện, hoà đồng, nhiệt tình giải đáp thắc mắc của bệnh nhân.
Bác Hà điều trị bệnh tận tâm, nhiệt tình hướng dẫn, giải đáp thắc mắc cho bệnh nhân.
Em xin chân thành cảm ơn đội ngũ các Bác sĩ, anh chị điều dưỡng của KHM-VH nói riêng, và bệnh viện RHM nói chung.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Chất lượng dịch vụ tốt, nhân viên y tế nhiệt tình, thân thiện tư vấn và hướng dẫn.",0,0,0,0,0,0,1,1,0,0,0,0,0
"Chi phí cạo vôi khá cao nhưng bù lại chất lượng tốt. Các bác sĩ tay nghề cao, kế bên Chợ Rẫy, bệnh viện khá đông",0,3,0,0,1,0,0,1,1,0,0,0,0
"Tôi đã đi khám và đã nhập viện, đội ngũ y bác sĩ rất tận tâm và tận tình 🙂",0,0,0,0,0,0,1,0,0,0,0,0,0
"6h30 mở cửa. Đi đúng giờ cũng phải chờ 7h nhân viên mới đến đủ để giao phiếu tái khám.
🫥 mệt mỏi. Cho mọi người biết để khỏi đi sớm. Nhất là các bạn ở tỉnh",0,0,0,0,0,0,0,0,0,2,0,0,0
"Hơi đông nên đi hệ hành chính chứ hệ ngoài giờ rất đông,",0,0,0,0,0,0,0,0,0,2,0,0,0
"16/06/2023
Tôi rất hài lòng với cách làm việc nhiệt tình và cẩn thận của 2 Bác Sỹ ghế số 9 khoa chữa răng nội khoa. Hai Bác Sỹ luôn vui vẻ với bệnh nhân, phối hợp nhịp nhàng trong công việc và luôn động viên tôi trong suốt quá trình tôi chữa bệnh tại BV.
Tôi thật sự rất ngạc nhiên vì dù có bệnh nhân liên tục nhưng 2 Bác Sỹ vẫn giữ được tinh thần vui vẻ, nhiệt tình.
Tôi xin chân thành cảm ơn 2 Bác Sỹ! Chúc các Bác Sỹ luôn giữ được sự nhiệt tình trong công việc và thật nhiều sức khỏe!
Trân trọng.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Ghế số 9 chữa trị rất nhẹ nhàng, tận tình, dễ thương, xin cảm ơn bác sĩ rất nhiều 💗💗💗",0,0,0,0,0,0,1,0,0,0,0,0,0
"Trung tâm Điều trị khe hở môi - vòm miệng rất thân thiện, tận tâm chăm sóc bệnh nhân, điển hình là cô Như, cô Mỹ Phượng,…",0,0,0,0,0,0,0,0,0,0,0,1,0
Bệnh viện có không gian rộng. Có tầng hầm để xe rất tiện. Ngoài ra còn có ATM rút tiền và máy bán nước tự động ngày trong sảnh. Căn tin sạch sẽ. Giá phải chăng.,0,1,1,1,0,0,0,0,1,0,0,0,0
"REVIEW BỆNH VIỆN RĂNG HÀM MẶT TRUNG ƯƠNG TP.HỒ CHÍ MINH

Nếu bạn đọc đc những dòng này thì chắc chắn bạn đang gặp phải vấn đề giống mình, hãy đọc hết nhé vì đây là những đánh giá khách quan, trải nghiệm thực tế của mình, biết đâu lại giúp ích đc bạn:

1. Chuẩn đoán bệnh:

Mình bị khớp cắn chéo, móm nhẹ, mặt bất cân xứng (xương hàm phải dài hơn). Hồi cấp 3- đại học nhìn ko rõ, đi khám rồi nhưng ko chữa trị. Vì nghĩ ko ảnh hưởng gì mấy, mặt vẫn hài hòa.

Nhưng qua mấy năm thì nó lệch vô cùng lệch, ảnh hưởng đến chức năng nhai hàm trái, nhiều lần cắn vào má rất đau. Mình quyết định đi chữa trị.

2. Phương pháp điều trị:

Mình có đi khám nhiều nơi. Mấy bệnh viện thẩm mỹ có tư vấn: muốn đẹp nhanh, đẹp liền thì cắt xương hàm, trồng răng, chi phí đâu đó ~280 củ. Nhưng mình ko, mình chọn niềng- phẫu thuật- niềng, vì mình ko muốn trồng răng.

Sau khi tìm hiểu nhiều nơi mình chọn BV RHM TƯ Tp.Hồ Chí Minh. Nắn chỉnh răng cho mình là Bs.Chính. Phải nói là bác sĩ tư vấn rất rất chi tiết, nên phác đồ cụ thể, thời gian, phương pháp điều trị phù hợp cho mình. Chi phí niềng 36 củ (trả dài trong thời gian niềng- có thể coi đây là trả góp).

Sau 14 tháng niềng mình đc chuyển sang Khoa Vi Phẫu- Tạo Hình Hàm Mặt để phẫu thuật. Bao gồm: Cắt xương hàm trái, Chẻ dọc cành cao xương hàm dưới, tạo hình cằm, nhổ 4 răng số tám (gây mê nội khí quản). Kíp mổ do Bác sĩ Hải chủ trì. Tổng chi phí ~140 củ.

Sau 5 tiếng phẫu thuật, mình tỉnh dậy với gương mặt thật không thể tin được, khác biệt liền, mặc dù rất sưng và đau nhưng thánh thần ơi, nó cân, nó hài hòa, mặt phúc hậu và trẻ ra vài tuổi, người nhà ai cũng trầm trồ.

3. Trải nghiệm, đánh giá:
Trước tiên là phải gửi lời cảm ơn tới Bác sĩ chỉnh nha, Bác sĩ phẫu thuật cùng ekip, cảm ơn các anh chị điều dưỡng, hộ lý ở Khoa. Vì: rất tận tình hướng dẫn, tận tâm chữa trị, thăm nom, hỗ trợ nhiệt thành.

Để đánh giá về tạo hình phẫu thuật thì mình ko có điểm gì chê, rất hài lòng. Khớp cắn đc đưa về cân xứng. Cằm mình sợ nhọn nên có nói bác sĩ tạo hình cằm vừa phải, nam tính. Bác sĩ gọt rất đẹp, rất phúc hậu, đậm nét Á Đông.

Thời gian nằm điều trị 7 ngày rất thoải mái, không gian phòng buồng vệ sinh sạch sẽ, đc hướng dẫn hậu phẫu kỹ càng. Nói chung là trải nghiệm rất ổn, rất tốt.

Nếu bạn cũng như mình thì đừng đắn đo. Hãy đi thăm khám ngay đi, phí thăm khám có 50k à. Thời điểm thích hợp nhất để niềng răng là cách đây hai năm còn thời điểm tốt nhất là ngay bây giờ. Đừng chần chừ! Vì khi bạn làm xong, bạn sẽ thấy bạn đẹp thế nào, bạn dũng cảm ra sao và độ tự tin tự động x3 à.

Trên đây là trải nghiệm thực tế sau một tuần ngày nằm viện của mình. Một lần nữa xin cảm ơn bác sĩ điều trị, ekip phẫu thuật, đội ngũ điều dưỡng của Bệnh viện Răng Hàm Mặt TW TP.Hồ Chí Minh. Cảm ơn bạn đã đọc bài viết này!",0,0,0,0,0,0,1,0,0,0,0,0,0
"Tôi k may mắn có con bị smhhe. Nhưng bjt đến bv tại hội smhhe. Dc hướng dẫn đến bv tại Lầu 4, tôi dc các bạn hổ trợ nhiệt tình. Từ các cô điều dưỡng. Đến bs. Và xin cám ơn đến cô Ngọc điều dưỡng. Nếu k có cô động viên vì bé k hợp tác. Chắc tôi và bé đã k có dc 1 nụ cười trọn vẹn như hôm nay. Tôi xin chân thành cám ơn đội ngủ y bác sĩ tại bv đặc  biệt các cô điều dưỡng xinh đẹp tại lầu 4 ,và cô Ngọc. Xin cám ơn",0,0,0,0,0,0,1,0,0,0,0,0,0
Nhanh. Bác sĩ chuyên nghiệp tận tình,0,0,0,0,1,1,1,0,0,0,0,0,0
"Bác sĩ cởi mở, nhân viên y tế nhiệt tình và niềm nở, hỗ trợ bệnh nhân.",0,0,0,0,0,0,1,0,0,0,0,0,0
Bác sĩ nhổ khéo,0,0,0,0,1,0,0,0,0,0,0,0,0
Cảm ơn bác sĩ Khải và e kip ạ,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mình thăm khám và điều trị ở bv RHMTW 8 năm nay, các y-Bs đều làm việc rất có tâm, riêng Bác sĩ Đình là 1 Bs trẻ tuổi, có kiến thức chuyên môn cao, có trách nhiệm trong công việc, tận tâm với bệnh nhân, nhiệt tình, lại còn rất vui tính nữa!
Chúc các y bác sĩ thêm nhiều sức khỏe để mang đến nhiều nụ cười xinh!",0,0,0,0,1,0,1,0,0,0,0,0,0
Tuyệt vời ạ,0,0,0,0,0,0,0,0,0,1,0,0,0
Bóc số 101 6h đến 10h chưa dc khám,0,0,0,0,0,0,0,0,0,2,0,0,0
"Cám ơn Bs Khải và ekip vui vẻ, nhiệt tình, làm tốt",0,0,0,0,1,0,1,0,0,0,0,0,0
"Chị Tuyền khoa vi phẫu, nhiệt tình, tư vấn hết thắc mắc của bệnh nhân",0,0,0,0,0,0,0,0,0,0,0,1,0
"Đi vệ sinh mà áp lực với bà lao công:)), chán cái bv",0,2,0,0,0,2,0,0,0,0,0,0,0
"TT Khe hở môi vòm miệng. Em đến khám thấy mấy anh chị nhiệt tình, tận tâm.",0,0,0,0,0,0,0,0,0,0,0,1,0
"Được hướng dẫn trước mổ dễ hiểu, rõ ràng, chi tiết, nhiệt tình (chị Tuyền - khoa Vi phẫu)",0,0,0,0,0,0,0,0,0,1,0,1,0
Bệnh viện mình với đội ngũ nhân viên y tế chuyên nghiệp và nhiệt tình đã giúp rất nhiều em nhỏ có được nụ cười mới tự tin hơn và mong rằng sẽ có nhiều người đọc biết đến bệnh viện hơn để chữa trị cho các bé kém may mắn như gia đình em ạ.,1,0,0,0,1,0,1,0,0,0,0,1,0
Hướng dẫn tận tình trước phẩu thuật - chị Tuyền khoa Vi Phẩu,0,0,0,0,0,0,0,0,0,0,0,1,0
"Rất hài lòng, bác sĩ và đội ngũ rất nhiệt tình, nhẹ nhàng",0,0,0,0,0,0,2,0,0,0,0,0,0
"Trong khoản thời gian nằm viện tại khoa Vi phẫu tạo hình hàm mặt. Tôi luôn biết ơn vì quý anh chị đã nhiệt tình chăm sóc, hướng dẫn tận tình từ giải thích cuộc mổ, chế ăn, vận động, vệ sinh và đặc giao tiếp quan tâm ngừơi bệnh như người nhà, luôn lấy mục tiêu người bệnh là trung tâm. Nên tạo cho tôi sự thoải máy và an tâm trong quá trình nằm viện.
Tôi chân thành cám ơn bs Đỗ Tiến Hải, Bs Đình, Bs Hiệp, ĐD Gấm, An, Duyên, Tuyền, Yến, HL Loan. và toàn thể nhân viên khoa mà tôi kg nhớ tên. Chúc quý A/C nhiều sức khoẻ để phục vụ nhân dân. Trân trọng cám ơn",0,0,0,0,0,0,1,0,0,0,0,0,0
"Lấy cao răng 400k, cao hơn cả dịch vụ bên ngoài.",0,0,0,0,0,0,0,0,2,0,0,0,0
Tuyệt vời khoa nhổ răng khu C bác sĩ Hà ♥️♥️♥️,0,0,0,0,0,1,0,0,0,0,0,0,0
Gọi hotline nhiều lần không ai nghe máy,0,0,0,0,0,0,0,0,0,2,0,0,0
"Em đang nhổ răng ở lầu 1 khu C khoa nhổ răng tiểu phẫu. Bác sĩ kinh nghiệm rất ok, nhổ răng không đau, thái độ rất nhiệt tình, cảm ơn bác sĩ nhiều ạ!❤",0,0,0,0,1,0,1,0,0,0,0,0,0
Nằm ở bệnh viện 2 lần thấy bác sĩ và điều đường rất tối. Lầu 10 phòng 8,0,0,0,0,1,0,0,0,0,0,0,0,0
Khoa nhổ răng khu C em cho 10 điểm,0,0,0,0,0,0,0,1,0,0,0,0,0
"Phòng khám làm việc rất tận tình, ba mình rất thích bác sĩ Nguyên",0,0,0,0,0,0,0,0,0,0,0,1,0
"Phòng khám hàm mặt bác sĩ khám việc ân cần có tâm, các chị điều dưỡng hướng dẫn tận tình",0,0,0,0,0,0,1,0,0,0,0,1,0
"Cảm ơn bác sĩ Khải, chị thảo điều dưỡng",0,0,0,0,0,1,0,0,0,0,0,0,0
"Khoa nha chu nhiệt tình, chu đáoooo",0,0,0,0,0,0,0,0,0,0,0,1,0
"Hôm nay mình đi nhổ răng khôn được bác sĩ Phương và chị điều dưỡng Oanh làm cho mình . Bác sĩ làm rất chuyên nghiệp và trình độ , mình ko hề bị đau trong quá trình làm và sau đó ( chỉ hơi ê 1 chút sau khi hết thuốc tê) . Chị điều dưỡng thì rất tận tình , dễ thương và ân cần căn dặn và hướng dẫn mình rất chu đáo , chị cũng rất vui tính giúp mình bớt căng thẳng trước khi tiểu phẫu . Ngoài ra các nhân viên cũng như bác bảo vệ ở bệnh viện cũng đều rất thân thiện và sẵn sàng chỉ dẫn mình ân cần . Mình lấy số khám lâm sàng chụp phim và xét nghiệm ko mất quá nhiều thời gian khoảng chừng 2h đồng hồ sau đó mình chủ động hẹn lại sáng hôm sau lên nhổ là xong , mọi việc rất nhanh gọn , chi phí thì mình ko quan tâm lắm do mình ưu tiên sự an tâm về tay nghề của các y bác sĩ hơn là tiết kiệm vài triệu vài trăm . Sẽ quay lại bệnh viện để làm tiếp những bé răng ngu còn lại . Xin cảm ơn các quý bác sĩ và các chị điều dưỡng cũng như toàn thể anh chị nhân viên , bảo vệ",0,0,0,0,1,0,1,0,0,0,0,0,0
Nhân viên dể thương nhiệt tình. Nhỗ răng giá rẻ nhất thị trường,0,0,0,0,0,0,1,0,1,0,0,0,0
"Rất sợ vào bệnh viện nhưng trộm vía là từ quầy lễ tân, tới bác bảo vệ, cô lao công, bác sĩ khám răng, các bác sĩ thực hiện nhổ cho mình ai cũng nhiệt tình, nhẹ nhàng, có tâm hết.
Mình nhổ 2r8 dưới mà về chỉ khó chịu 1 đêm (chắc 1 phần do cơ địa) mà cũng do tay nghề bác sĩ nữa mà không sưng phù, cũng không bị hành sốt, chỉ nhứt đầu 1 đêm qua hôm sau khoẻ reeeee. (Trộm vía nha).",0,0,0,0,0,0,1,0,0,0,0,1,0
"Khoa Nha chu làm việc rất tốt, rất tận tình với bệnh nhân. Tôi cảm thấy rất hài lòng",0,0,0,0,0,0,0,1,0,0,0,1,0
Bác sĩ và điều dưỡng ở khoa nha chu rất tận tình và thân thiện,0,0,0,0,0,0,1,0,0,0,0,0,0
